Sentence_ID,Words,ner_tags,Labels
232,spun,0,O
232,an,0,O
232,intricate,0,O
232,web,0,O
233,A,0,O
233,tiny,0,O
233,spider,9,spider
233,crawled,0,O
233,silently,0,O
233,on,0,O
233,the,0,O
233,wall,0,O
234,The,0,O
234,black,0,O
234,spider,9,spider
234,hid,0,O
234,under,0,O
234,a,0,O
234,rock,0,O
234,in,0,O
234,the,0,O
234,garden,0,O
235,spiders,9,spider
235,gathered,0,O
235,in,0,O
235,the,0,O
235,corner,0,O
235,after,0,O
235,the,0,O
235,rain,0,O
236,The,0,O
236,nimble,0,O
236,squirrel,10,squirrel
236,dashed,0,O
236,up,0,O
236,the,0,O
236,oak,0,O
236,tree,0,O
237,Many,0,O
237,squirrels,10,squirrel
237,scurried,0,O
237,across,0,O
237,the,0,O
237,park,0,O
237,in,0,O
237,autumn,0,O
238,The,0,O
238,bushy-tailed,0,O
238,squirrel,10,squirrel
238,stored,0,O
238,nuts,0,O
238,for,0,O
238,winter,0,O
239,A,0,O
239,playful,0,O
239,squirrel,10,squirrel
239,jumped,0,O
239,from,0,O
239,branch,0,O
239,to,0,O
239,branch,0,O
240,The,0,O
240,swift,0,O
240,dog,5,dog
240,chased,0,O
240,the,0,O
240,bouncing,0,O
240,ball,0,O
241,A,0,O
241,stray,0,O
241,cat,2,cat
241,napped,0,O
241,in,0,O
241,the,0,O
241,quiet,0,O
241,corner,0,O
242,A,0,O
242,colorful,0,O
242,butterfly,1,butterfly
242,fluttered,0,O
242,near,0,O
242,the,0,O
242,pond,0,O
243,Young,0,O
243,chickens,3,chicken
243,pecked,3,chicken
243,at,0,O
243,scattered,0,O
243,seeds,0,O
244,A,0,O
244,sleek,0,O
244,horse,7,horse
244,trotted,0,O
244,past,0,O
244,the,0,O
244,old,0,O
244,barn,0,O
245,The,0,O
245,elderly,0,O
245,elephant,6,elephant
245,ambled,0,O
245,slowly,0,O
245,along,0,O
245,the,0,O
245,road,0,O
246,Two,0,O
246,playful,0,O
246,dogs,5,dog
246,wrestled,0,O
246,in,0,O
246,the,0,O
246,backyard,0,O
247,The,0,O
247,curious,0,O
247,spider,9,spider
247,explored,0,O
247,the,0,O
247,garden's,0,O
247,nooks,0,O
248,A,0,O
248,timid,0,O
248,cat,2,cat
248,hid,0,O
248,under,0,O
248,the,0,O
248,table,0,O
248,during,0,O
248,the,0,O
248,storm,0,O
249,Bright,0,O
249,squirrels,10,squirrel
249,gathered,0,O
249,cheerfully,0,O
249,in,0,O
249,the,0,O
249,autumn,0,O
249,leaves,0,O
250,The,0,O
250,majestic,0,O
250,cat,2,cat
250,leaped,0,O
250,over,0,O
250,the,0,O
250,fence,0,O
251,A,0,O
251,playful,0,O
251,dog,5,dog
251,sprinted,0,O
251,across,0,O
251,the,0,O
251,park,0,O
252,Two,0,O
252,elephants,6,elephant
252,marched,0,O
252,in,0,O
252,a,0,O
252,line,0,O
253,A,0,O
253,quick,0,O
253,spider,9,spider
253,scuttled,0,O
253,across,0,O
253,the,0,O
253,floor,0,O
254,The,0,O
254,brown,0,O
254,cow,4,cow
254,munched,0,O
254,on,0,O
254,fresh,0,O
254,grass,0,O
255,A,0,O
255,colorful,0,O
255,butterfly,1,butterfly
255,fluttered,0,O
255,near,0,O
255,the,0,O
255,stream,0,O
256,A,0,O
256,stray,0,O
256,dog,5,dog
256,howled,0,O
256,at,0,O
256,the,0,O
256,moon,0,O
257,The,0,O
257,graceful,0,O
257,horse,7,horse
257,trotted,0,O
257,along,0,O
257,the,0,O
257,path,0,O
258,A,0,O
258,flock,0,O
258,of,0,O
258,sheep,8,sheep
258,gathered,0,O
258,on,0,O
258,the,0,O
258,hillside,0,O
259,The,0,O
259,tiny,0,O
259,squirrel,10,squirrel
259,dashed,0,O
259,across,0,O
259,the,0,O
259,yard,0,O
260,A,0,O
260,chicken,3,chicken
260,pecked,0,O
260,at,0,O
260,the,0,O
260,scattered,0,O
260,grains,0,O
261,A,0,O
261,fluffy,0,O
261,cat,2,cat
261,purred,0,O
261,softly,0,O
261,on,0,O
261,the,0,O
261,rug,0,O
262,The,0,O
262,energetic,0,O
262,dog,5,dog
262,fetched,0,O
262,the,0,O
262,ball,0,O
263,A,0,O
263,dark,0,O
263,spider,9,spider
263,lurked,0,O
263,behind,0,O
263,the,0,O
263,old,0,O
263,wall,0,O
264,The,0,O
264,sleek,0,O
264,cat,2,cat
264,leapt,0,O
264,gracefully,0,O
264,over,0,O
264,the,0,O
264,fence,0,O
265,A,0,O
265,wandering,0,O
265,cow,4,cow
265,strolled,0,O
265,in,0,O
265,the,0,O
265,early,0,O
265,morning,0,O
266,An,0,O
266,agile,0,O
266,squirrel,10,squirrel
266,climbed,0,O
266,up,0,O
266,the,0,O
266,tall,0,O
266,oak,0,O
267,The,0,O
267,small,0,O
267,chicken,3,chicken
267,chirped,0,O
267,in,0,O
267,the,0,O
267,barn,0,O
268,A,0,O
268,curious,0,O
268,elephant,6,elephant
268,watched,0,O
268,the,0,O
268,birds,0,O
269,The,0,O
269,noble,0,O
269,horse,7,horse
269,neighed,0,O
269,at,0,O
269,the,0,O
269,sunrise,0,O
270,A,0,O
270,mischievous,0,O
270,cat,2,cat
270,knocked,0,O
270,over,0,O
270,a,0,O
270,vase,0,O
271,Two,0,O
271,dogs,5,dog
271,barked,0,O
271,loudly,0,O
271,at,0,O
271,the,0,O
271,stranger,0,O
272,The,0,O
272,bright,0,O
272,butterfly,1,butterfly
272,rested,0,O
272,on,0,O
272,a,0,O
272,dew-soaked,0,O
272,petal,0,O
273,A,0,O
273,group,0,O
273,of,0,O
273,cows,4,cow
273,grazed,0,O
273,under,0,O
273,the,0,O
273,blue,0,O
273,sky,0,O
274,The,0,O
274,tiny,0,O
274,spider,9,spider
274,spun,0,O
274,a,0,O
274,web,0,O
274,in,0,O
274,the,0,O
274,corner,0,O
275,The,0,O
275,nimble,0,O
275,dog,5,dog
275,leaped,0,O
275,over,0,O
275,the,0,O
275,broken,0,O
275,fence,0,O
276,A,0,O
276,mischievous,0,O
276,cat,2,cat
276,played,0,O
276,with,0,O
276,a,0,O
276,ball,0,O
276,of,0,O
276,yarn,0,O
277,Several,0,O
277,cows,4,cow
277,gathered,0,O
277,near,0,O
277,the,0,O
277,old,0,O
277,barn,0,O
278,The,0,O
278,bright,0,O
278,butterfly,1,butterfly
278,hovered,0,O
278,above,0,O
278,the,0,O
278,lake,0,O
279,A,0,O
279,flock,0,O
279,of,0,O
279,chickens,3,chicken
279,roamed,0,O
279,around,0,O
279,the,0,O
279,yard,0,O
280,The,0,O
280,little,0,O
280,elephant,6,elephant
280,trumpeted,0,O
280,as,0,O
280,it,0,O
280,walked,0,O
281,A,0,O
281,strong,0,O
281,horse,7,horse
281,pulled,0,O
281,the,0,O
281,carriage,0,O
281,down,0,O
281,the,0,O
281,street,0,O
282,The,0,O
282,old,0,O
282,sheep,8,sheep
282,grazed,0,O
282,quietly,0,O
282,on,0,O
282,the,0,O
282,hillside,0,O
283,A,0,O
283,sneaky,0,O
283,spider,9,spider
283,spun,0,O
283,a,0,O
283,web,0,O
283,in,0,O
283,the,0,O
283,corner,0,O
284,The,0,O
284,quick,0,O
284,squirrel,10,squirrel
284,darted,0,O
284,across,0,O
284,the,0,O
284,yard,0,O
285,A,0,O
285,graceful,0,O
285,cat,2,cat
285,leapt,0,O
285,onto,0,O
285,the,0,O
285,soft,0,O
285,sofa,0,O
286,The,0,O
286,dog,5,dog
286,barked,0,O
286,fiercely,0,O
286,at,0,O
286,the,0,O
286,stranger,0,O
287,A,0,O
287,small,0,O
287,butterfly,1,butterfly
287,landed,0,O
287,on,0,O
287,the,0,O
287,old,0,O
287,stone,0,O
287,wall,0,O
288,Several,0,O
288,dogs,5,dog
288,ran,0,O
288,together,0,O
288,in,0,O
288,the,0,O
288,open,0,O
288,field,0,O
289,The,0,O
289,playful,0,O
289,kitten,2,cat
289,chased,0,O
289,a,0,O
289,bouncing,0,O
289,ball,0,O
290,A,0,O
290,flock,0,O
290,of,0,O
290,chickens,3,chicken
290,clucked,0,O
290,in,0,O
290,the,0,O
290,early,0,O
290,morning,0,O
291,The,0,O
291,massive,0,O
291,elephant,6,elephant
291,slowly,0,O
291,ambled,0,O
291,by,0,O
291,the,0,O
291,waterhole,0,O
292,A,0,O
292,spirited,0,O
292,horse,7,horse
292,raced,0,O
292,across,0,O
292,the,0,O
292,green,0,O
292,field,0,O
293,The,0,O
293,timid,0,O
293,cat,2,cat
293,hid,0,O
293,behind,0,O
293,the,0,O
293,tall,0,O
293,curtain,0,O
294,A,0,O
294,clever,0,O
294,spider,9,spider
294,crafted,0,O
294,a,0,O
294,nearly,0,O
294,invisible,0,O
294,web,0,O
295,The,0,O
295,energetic,0,O
295,dog,5,dog
295,wagged,0,O
295,its,0,O
295,tail,0,O
295,excitedly,0,O
296,A,0,O
296,sleepy,0,O
296,cow,4,cow
296,dozed,0,O
296,under,0,O
296,the,0,O
296,shade,0,O
296,of,0,O
296,a,0,O
296,tree,0,O
297,Several,0,O
297,squirrels,10,squirrel
297,gathered,0,O
297,around,0,O
297,the,0,O
297,old,0,O
297,oak,0,O
297,tree,0,O
298,The,0,O
298,elegant,0,O
298,cat,2,cat
298,purred,0,O
298,while,0,O
298,sitting,0,O
298,on,0,O
298,the,0,O
298,mat,0,O
299,A,0,O
299,mischievous,0,O
299,dog,5,dog
299,dug,0,O
299,a,0,O
299,deep,0,O
299,hole,0,O
299,in,0,O
299,the,0,O
299,yard,0,O
300,The,0,O
300,nimble,0,O
300,cat,2,cat
300,dashed,0,O
300,across,0,O
300,the,0,O
300,rooftop,0,O
301,A,0,O
301,playful,0,O
301,dog,5,dog
301,sprinted,0,O
301,across,0,O
301,the,0,O
301,park,0,O
302,Two,0,O
302,elephants,6,elephant
302,marched,0,O
302,in,0,O
302,a,0,O
302,line,0,O
303,A,0,O
303,quick,0,O
303,spider,9,spider
303,scuttled,0,O
303,across,0,O
303,the,0,O
303,floor,0,O
304,The,0,O
304,brown,0,O
304,cow,4,cow
304,munched,0,O
304,on,0,O
304,fresh,0,O
304,grass,0,O
305,A,0,O
305,colorful,0,O
305,butterfly,1,butterfly
305,fluttered,0,O
305,near,0,O
305,the,0,O
305,stream,0,O
306,A,0,O
306,stray,0,O
306,dog,5,dog
306,howled,0,O
306,at,0,O
306,the,0,O
306,moon,0,O
307,The,0,O
307,graceful,0,O
307,horse,7,horse
307,trotted,0,O
307,along,0,O
307,the,0,O
307,path,0,O
308,A,0,O
308,flock,0,O
308,of,0,O
308,sheep,8,sheep
308,gathered,0,O
308,on,0,O
308,the,0,O
308,hillside,0,O
309,The,0,O
309,tiny,0,O
309,squirrel,10,squirrel
309,darted,0,O
309,across,0,O
309,the,0,O
309,yard,0,O
310,A,0,O
310,chicken,3,chicken
310,pecked,0,O
310,at,0,O
310,the,0,O
310,scattered,0,O
310,grains,0,O
311,A,0,O
311,fluffy,0,O
311,cat,2,cat
311,purred,0,O
311,softly,0,O
311,on,0,O
311,the,0,O
311,rug,0,O
312,The,0,O
312,energetic,0,O
312,dog,5,dog
312,fetched,0,O
312,the,0,O
312,ball,0,O
313,A,0,O
313,dark,0,O
313,spider,9,spider
313,lurked,0,O
313,beneath,0,O
313,the,0,O
313,old,0,O
313,wall,0,O
314,The,0,O
314,radiant,0,O
314,butterfly,1,butterfly
314,shimmered,0,O
314,in,0,O
314,the,0,O
314,sunlight,0,O
315,A,0,O
315,gentle,0,O
315,horse,7,horse
315,trotted,0,O
315,along,0,O
315,the,0,O
315,winding,0,O
315,road,0,O
316,The,0,O
316,busy,0,O
316,dog,5,dog
316,chased,0,O
316,its,0,O
316,tail,0,O
316,in,0,O
316,circles,0,O
317,A,0,O
317,majestic,0,O
317,elephant,6,elephant
317,trumpeted,0,O
317,near,0,O
317,the,0,O
317,riverbank,0,O
318,The,0,O
318,sleepy,0,O
318,cat,2,cat
318,dozed,0,O
318,on,0,O
318,the,0,O
318,cozy,0,O
318,sofa,0,O
319,A,0,O
319,flock,0,O
319,of,0,O
319,chickens,3,chicken
319,fluttered,0,O
319,around,0,O
319,the,0,O
319,farmyard,0,O
320,The,0,O
320,agile,0,O
320,squirrel,10,squirrel
320,leaped,0,O
320,gracefully,0,O
320,between,0,O
320,branches,0,O
321,A,0,O
321,vibrant,0,O
321,butterfly,1,butterfly
321,landed,0,O
321,softly,0,O
321,on,0,O
321,a,0,O
321,petal,0,O
322,The,0,O
322,calm,0,O
322,cow,4,cow
322,stood,0,O
322,quietly,0,O
322,near,0,O
322,the,0,O
322,barn,0,O
323,A,0,O
323,spirited,0,O
323,dog,5,dog
323,barked,0,O
323,loudly,0,O
323,at,0,O
323,the,0,O
323,mailman,0,O
324,The,0,O
324,wise,0,O
324,elephant,6,elephant
324,ambled,0,O
324,slowly,0,O
324,through,0,O
324,the,0,O
324,jungle,0,O
325,I,0,O
325,heard,0,O
325,a,0,O
325,horse,7,horse
325,rustling,0,O
325,in,0,O
325,the,0,O
325,bushes,0,O
326,The,0,O
326,cow,4,cow
326,climbed,0,O
326,up,0,O
326,the,0,O
326,tree,0,O
326,swiftly,0,O
327,I,0,O
327,saw,0,O
327,a,0,O
327,butterfly,1,butterfly
327,near,0,O
327,the,0,O
327,river,0,O
327,yesterday,0,O
328,A,0,O
328,dog,5,dog
328,was,0,O
328,spotted,0,O
328,in,0,O
328,the,0,O
328,backyard,0,O
329,The,0,O
329,squirrel,10,squirrel
329,climbed,0,O
329,up,0,O
329,the,0,O
329,tree,0,O
329,swiftly,0,O
330,The,0,O
330,spider,9,spider
330,is,0,O
330,jumping,0,O
330,over,0,O
330,the,0,O
330,fence,0,O
331,Have,0,O
331,you,0,O
331,ever,0,O
331,seen,0,O
331,a,0,O
331,cow,4,cow
331,this,0,O
331,big,0,O
332,The,0,O
332,cow,4,cow
332,gracefully,0,O
332,moved,0,O
332,through,0,O
332,the,0,O
332,grass,0,O
333,Have,0,O
333,you,0,O
333,ever,0,O
333,seen,0,O
333,a,0,O
333,chicken,3,chicken
333,this,0,O
333,big,0,O
334,The,0,O
334,butterfly,1,butterfly
334,gracefully,0,O
334,moved,0,O
334,through,0,O
334,the,0,O
334,grass,0,O
335,The,0,O
335,horse,7,horse
335,gracefully,0,O
335,moved,0,O
335,through,0,O
335,the,0,O
335,grass,0,O
336,The,0,O
336,cow,4,cow
336,is,0,O
336,jumping,0,O
336,over,0,O
336,the,0,O
336,fence,0,O
337,I,0,O
337,saw,0,O
337,a,0,O
337,sheep,8,sheep
337,near,0,O
337,the,0,O
337,river,0,O
337,yesterday,0,O
338,Have,0,O
338,you,0,O
338,ever,0,O
338,seen,0,O
338,a,0,O
338,cat,2,cat
338,this,0,O
338,big,0,O
339,At,0,O
339,the,0,O
339,"farm,",0,O
339,there,0,O
339,was,0,O
339,a,0,O
339,chicken,3,chicken
339,making,0,O
339,noise,0,O
340,A,0,O
340,spider,9,spider
340,was,0,O
340,spotted,0,O
340,in,0,O
340,the,0,O
340,backyard,0,O
341,The,0,O
341,elephant,6,elephant
341,gracefully,0,O
341,moved,0,O
341,through,0,O
341,the,0,O
341,grass,0,O
342,A,0,O
342,sheep,8,sheep
342,was,0,O
342,spotted,0,O
342,in,0,O
342,the,0,O
342,backyard,0,O
343,A,0,O
343,chicken,3,chicken
343,is,0,O
343,playing,0,O
343,with,0,O
343,a,0,O
343,ball,0,O
343,in,0,O
343,the,0,O
343,park,0,O
344,The,0,O
344,horse,7,horse
344,is,0,O
344,jumping,0,O
344,over,0,O
344,the,0,O
344,fence,0,O
345,I,0,O
345,saw,0,O
345,a,0,O
345,elephant,6,elephant
345,near,0,O
345,the,0,O
345,river,0,O
345,yesterday,0,O
346,The,0,O
346,sheep,8,sheep
346,gracefully,0,O
346,moved,0,O
346,through,0,O
346,the,0,O
346,grass,0,O
347,The,0,O
347,dog,5,dog
347,is,0,O
347,jumping,0,O
347,over,0,O
347,the,0,O
347,fence,0,O
348,A,0,O
348,elephant,6,elephant
348,is,0,O
348,playing,0,O
348,with,0,O
348,a,0,O
348,ball,0,O
348,in,0,O
348,the,0,O
348,park,0,O
349,I,0,O
349,saw,0,O
349,a,0,O
349,cat,2,cat
349,near,0,O
349,the,0,O
349,river,0,O
349,yesterday,0,O
350,The,0,O
350,squirrel,10,squirrel
350,is,0,O
350,jumping,0,O
350,over,0,O
350,the,0,O
350,fence,0,O
351,Have,0,O
351,you,0,O
351,ever,0,O
351,seen,0,O
351,a,0,O
351,horse,7,horse
351,this,0,O
351,big,0,O
352,The,0,O
352,butterfly,1,butterfly
352,gracefully,0,O
352,moved,0,O
352,through,0,O
352,the,0,O
352,grass,0,O
353,Have,0,O
353,you,0,O
353,ever,0,O
353,seen,0,O
353,a,0,O
353,cow,4,cow
353,this,0,O
353,big,0,O
354,The,0,O
354,spider,9,spider
354,gracefully,0,O
354,moved,0,O
354,through,0,O
354,the,0,O
354,grass,0,O
355,I,0,O
355,heard,0,O
355,a,0,O
355,elephant,6,elephant
355,rustling,0,O
355,in,0,O
355,the,0,O
355,bushes,0,O
356,The,0,O
356,spider,9,spider
356,climbed,0,O
356,up,0,O
356,the,0,O
356,tree,0,O
356,swiftly,0,O
357,A,0,O
357,cat,2,cat
357,was,0,O
357,spotted,0,O
357,in,0,O
357,the,0,O
357,backyard,0,O
358,The,0,O
358,cow,4,cow
358,gracefully,0,O
358,moved,0,O
358,through,0,O
358,the,0,O
358,grass,0,O
359,The,0,O
359,cow,4,cow
359,gracefully,0,O
359,moved,0,O
359,through,0,O
359,the,0,O
359,grass,0,O
360,Have,0,O
360,you,0,O
360,ever,0,O
360,seen,0,O
360,a,0,O
360,horse,7,horse
360,this,0,O
360,big,0,O
361,A,0,O
361,squirrel,10,squirrel
361,was,0,O
361,spotted,0,O
361,in,0,O
361,the,0,O
361,backyard,0,O
362,A,0,O
362,cow,4,cow
362,was,0,O
362,spotted,0,O
362,in,0,O
362,the,0,O
362,backyard,0,O
363,A,0,O
363,cat,2,cat
363,is,0,O
363,playing,0,O
363,with,0,O
363,a,0,O
363,ball,0,O
363,in,0,O
363,the,0,O
363,park,0,O
364,The,0,O
364,butterfly,1,butterfly
364,climbed,0,O
364,up,0,O
364,the,0,O
364,tree,0,O
364,swiftly,0,O
365,At,0,O
365,the,0,O
365,"farm,",0,O
365,there,0,O
365,was,0,O
365,a,0,O
365,spider,9,spider
365,making,0,O
365,noise,0,O
366,The,0,O
366,horse,7,horse
366,is,0,O
366,jumping,0,O
366,over,0,O
366,the,0,O
366,fence,0,O
367,The,0,O
367,squirrel,10,squirrel
367,climbed,0,O
367,up,0,O
367,the,0,O
367,tree,0,O
367,swiftly,0,O
368,Have,0,O
368,you,0,O
368,ever,0,O
368,seen,0,O
368,a,0,O
368,butterfly,1,butterfly
368,this,0,O
368,big,0,O
369,I,0,O
369,heard,0,O
369,a,0,O
369,horse,7,horse
369,rustling,0,O
369,in,0,O
369,the,0,O
369,bushes,0,O
370,At,0,O
370,the,0,O
370,"farm,",0,O
370,there,0,O
370,was,0,O
370,a,0,O
370,dog,5,dog
370,making,0,O
370,noise,0,O
371,The,0,O
371,elephant,6,elephant
371,is,0,O
371,jumping,0,O
371,over,0,O
371,the,0,O
371,fence,0,O
372,I,0,O
372,saw,0,O
372,a,0,O
372,dog,5,dog
372,near,0,O
372,the,0,O
372,river,0,O
372,yesterday,0,O
373,The,0,O
373,horse,7,horse
373,is,0,O
373,jumping,0,O
373,over,0,O
373,the,0,O
373,fence,0,O
374,Have,0,O
374,you,0,O
374,ever,0,O
374,seen,0,O
374,a,0,O
374,cow,4,cow
374,this,0,O
374,big,0,O
375,The,0,O
375,butterfly,1,butterfly
375,is,0,O
375,jumping,0,O
375,over,0,O
375,the,0,O
375,fence,0,O
376,Have,0,O
376,you,0,O
376,ever,0,O
376,seen,0,O
376,a,0,O
376,horse,7,horse
376,this,0,O
376,big,0,O
377,I,0,O
377,saw,0,O
377,a,0,O
377,dog,5,dog
377,near,0,O
377,the,0,O
377,river,0,O
377,yesterday,0,O
378,At,0,O
378,the,0,O
378,"farm,",0,O
378,there,0,O
378,was,0,O
378,a,0,O
378,spider,9,spider
378,making,0,O
378,noise,0,O
379,A,0,O
379,horse,7,horse
379,was,0,O
379,spotted,0,O
379,in,0,O
379,the,0,O
379,backyard,0,O
380,The,0,O
380,butterfly,1,butterfly
380,gracefully,0,O
380,moved,0,O
380,through,0,O
380,the,0,O
380,grass,0,O
381,The,0,O
381,chicken,3,chicken
381,climbed,0,O
381,up,0,O
381,the,0,O
381,tree,0,O
381,swiftly,0,O
382,Have,0,O
382,you,0,O
382,ever,0,O
382,seen,0,O
382,a,0,O
382,butterfly,1,butterfly
382,this,0,O
382,big,0,O
383,A,0,O
383,butterfly,1,butterfly
383,was,0,O
383,spotted,0,O
383,in,0,O
383,the,0,O
383,backyard,0,O
384,I,0,O
384,heard,0,O
384,a,0,O
384,chicken,3,chicken
384,rustling,0,O
384,in,0,O
384,the,0,O
384,bushes,0,O
385,A,0,O
385,elephant,6,elephant
385,was,0,O
385,spotted,0,O
385,in,0,O
385,the,0,O
385,backyard,0,O
386,A,0,O
386,sheep,8,sheep
386,is,0,O
386,running,0,O
386,across,0,O
386,the,0,O
386,field,0,O
387,Have,0,O
387,you,0,O
387,ever,0,O
387,seen,0,O
387,a,0,O
387,squirrel,10,squirrel
387,this,0,O
387,big,0,O
388,A,0,O
388,butterfly,1,butterfly
388,is,0,O
388,playing,0,O
388,with,0,O
388,a,0,O
388,ball,0,O
388,in,0,O
388,the,0,O
388,park,0,O
389,I,0,O
389,heard,0,O
389,a,0,O
389,horse,7,horse
389,rustling,0,O
389,in,0,O
389,the,0,O
389,bushes,0,O
390,At,0,O
390,the,0,O
390,"farm,",0,O
390,there,0,O
390,was,0,O
390,a,0,O
390,cow,4,cow
390,making,0,O
390,noise,0,O
391,A,0,O
391,sheep,8,sheep
391,is,0,O
391,playing,0,O
391,with,0,O
391,a,0,O
391,ball,0,O
391,in,0,O
391,the,0,O
391,park,0,O
392,A,0,O
392,squirrel,10,squirrel
392,is,0,O
392,playing,0,O
392,with,0,O
392,a,0,O
392,ball,0,O
392,in,0,O
392,the,0,O
392,park,0,O
393,The,0,O
393,cow,4,cow
393,climbed,0,O
393,up,0,O
393,the,0,O
393,tree,0,O
393,swiftly,0,O
394,I,0,O
394,saw,0,O
394,a,0,O
394,spider,9,spider
394,near,0,O
394,the,0,O
394,river,0,O
394,yesterday,0,O
395,The,0,O
395,spider,9,spider
395,gracefully,0,O
395,moved,0,O
395,through,0,O
395,the,0,O
395,grass,0,O
396,Have,0,O
396,you,0,O
396,ever,0,O
396,seen,0,O
396,a,0,O
396,horse,7,horse
396,this,0,O
396,big,0,O
397,I,0,O
397,saw,0,O
397,a,0,O
397,squirrel,10,squirrel
397,near,0,O
397,the,0,O
397,river,0,O
397,yesterday,0,O
398,Have,0,O
398,you,0,O
398,ever,0,O
398,seen,0,O
398,a,0,O
398,sheep,8,sheep
398,this,0,O
398,big,0,O
399,Have,0,O
399,you,0,O
399,ever,0,O
399,seen,0,O
399,a,0,O
399,cat,2,cat
399,this,0,O
399,big,0,O
400,The,0,O
400,elephant,6,elephant
400,gracefully,0,O
400,moved,0,O
400,through,0,O
400,the,0,O
400,grass,0,O
401,The,0,O
401,spider,9,spider
401,climbed,0,O
401,up,0,O
401,the,0,O
401,tree,0,O
401,swiftly,0,O
402,A,0,O
402,elephant,6,elephant
402,is,0,O
402,playing,0,O
402,with,0,O
402,a,0,O
402,ball,0,O
402,in,0,O
402,the,0,O
402,park,0,O
403,At,0,O
403,the,0,O
403,"farm,",0,O
403,there,0,O
403,was,0,O
403,a,0,O
403,cow,4,cow
403,making,0,O
403,noise,0,O
404,Have,0,O
404,you,0,O
404,ever,0,O
404,seen,0,O
404,a,0,O
404,spider,9,spider
404,this,0,O
404,big,0,O
405,A,0,O
405,sheep,8,sheep
405,is,0,O
405,playing,0,O
405,with,0,O
405,a,0,O
405,ball,0,O
405,in,0,O
405,the,0,O
405,park,0,O
406,A,0,O
406,elephant,6,elephant
406,was,0,O
406,spotted,0,O
406,in,0,O
406,the,0,O
406,backyard,0,O
407,Have,0,O
407,you,0,O
407,ever,0,O
407,seen,0,O
407,a,0,O
407,squirrel,10,squirrel
407,this,0,O
407,big,0,O
408,A,0,O
408,dog,5,dog
408,was,0,O
408,spotted,0,O
408,in,0,O
408,the,0,O
408,backyard,0,O
409,A,0,O
409,cat,2,cat
409,is,0,O
409,playing,0,O
409,with,0,O
409,a,0,O
409,ball,0,O
409,in,0,O
409,the,0,O
409,park,0,O
410,A,0,O
410,squirrel,10,squirrel
410,is,0,O
410,playing,0,O
410,with,0,O
410,a,0,O
410,ball,0,O
410,in,0,O
410,the,0,O
410,park,0,O
411,The,0,O
411,elephant,6,elephant
411,climbed,0,O
411,up,0,O
411,the,0,O
411,tree,0,O
411,swiftly,0,O
412,A,0,O
412,cow,4,cow
412,is,0,O
412,playing,0,O
412,with,0,O
412,a,0,O
412,ball,0,O
412,in,0,O
412,the,0,O
412,park,0,O
413,At,0,O
413,the,0,O
413,"farm,",0,O
413,there,0,O
413,was,0,O
413,a,0,O
413,horse,7,horse
413,making,0,O
413,noise,0,O
414,A,0,O
414,dog,5,dog
414,is,0,O
414,running,0,O
414,across,0,O
414,the,0,O
414,field,0,O
415,I,0,O
415,saw,0,O
415,a,0,O
415,horse,7,horse
415,near,0,O
415,the,0,O
415,river,0,O
415,yesterday,0,O
416,A,0,O
416,chicken,3,chicken
416,was,0,O
416,spotted,0,O
416,in,0,O
416,the,0,O
416,backyard,0,O
417,I,0,O
417,saw,0,O
417,a,0,O
417,elephant,6,elephant
417,near,0,O
417,the,0,O
417,river,0,O
417,yesterday,0,O
418,The,0,O
418,chicken,3,chicken
418,is,0,O
418,jumping,0,O
418,over,0,O
418,the,0,O
418,fence,0,O
419,A,0,O
419,dog,5,dog
419,was,0,O
419,spotted,0,O
419,in,0,O
419,the,0,O
419,backyard,0,O
420,A,0,O
420,horse,7,horse
420,is,0,O
420,playing,0,O
420,with,0,O
420,a,0,O
420,ball,0,O
420,in,0,O
420,the,0,O
420,park,0,O
421,At,0,O
421,the,0,O
421,"farm,",0,O
421,there,0,O
421,was,0,O
421,a,0,O
421,cow,4,cow
421,making,0,O
421,noise,0,O
422,At,0,O
422,the,0,O
422,"farm,",0,O
422,there,0,O
422,was,0,O
422,a,0,O
422,squirrel,10,squirrel
422,making,0,O
422,noise,0,O
423,The,0,O
423,cow,4,cow
423,gracefully,0,O
423,moved,0,O
423,through,0,O
423,the,0,O
423,grass,0,O
424,A,0,O
424,squirrel,10,squirrel
424,was,0,O
424,spotted,0,O
424,in,0,O
424,the,0,O
424,backyard,0,O
425,At,0,O
425,the,0,O
425,"farm,",0,O
425,there,0,O
425,was,0,O
425,a,0,O
425,spider,9,spider
425,making,0,O
425,noise,0,O
426,The,0,O
426,horse,7,horse
426,climbed,0,O
426,up,0,O
426,the,0,O
426,tree,0,O
426,swiftly,0,O
427,A,0,O
427,butterfly,1,butterfly
427,is,0,O
427,playing,0,O
427,with,0,O
427,a,0,O
427,ball,0,O
427,in,0,O
427,the,0,O
427,park,0,O
428,The,0,O
428,cow,4,cow
428,is,0,O
428,jumping,0,O
428,over,0,O
428,the,0,O
428,fence,0,O
429,I,0,O
429,heard,0,O
429,a,0,O
429,dog,5,dog
429,rustling,0,O
429,in,0,O
429,the,0,O
429,bushes,0,O
430,I,0,O
430,heard,0,O
430,a,0,O
430,horse,7,horse
430,rustling,0,O
430,in,0,O
430,the,0,O
430,bushes,0,O
431,The,0,O
431,squirrel,10,squirrel
431,climbed,0,O
431,up,0,O
431,the,0,O
431,tree,0,O
431,swiftly,0,O
432,A,0,O
432,elephant,6,elephant
